time,index,value,std
20.0,0.0,1.284635569860973,10.0
20.1,0.0,2.6879595248714674,10.0
20.2,0.0,5.966909524066909,10.0
20.3,0.0,12.447152656760602,10.0
20.4,0.0,15.387665214301315,10.0
20.5,0.0,7.068955902261861,10.0
20.6,0.0,0.9179967047799779,10.0
20.7,0.0,-1.2923796045068168,10.0
20.8,0.0,-2.7308261630886776,10.0
20.9,0.0,-5.310917910057527,10.0
21.0,0.0,-10.33126917570664,10.0
21.1,0.0,-14.640278103456213,10.0
21.2,0.0,-9.77455702759597,10.0
21.3,0.0,-3.414773021134316,10.0
21.4,0.0,-0.9568530005304685,10.0
21.5,0.0,-0.4622601265432324,10.0
21.6,0.0,-0.6330285466038056,10.0
21.7,0.0,-1.3378662706340352,10.0
21.8,0.0,-3.2272837867716504,10.0
21.9,0.0,-8.02001590804936,10.0
22.0,0.0,-15.964609092443778,10.0
22.1,0.0,-13.023291727182404,10.0
22.2,0.0,-2.7343315117660536,10.0
22.3,0.0,1.8616979304890096,10.0
22.4,0.0,3.976554592675173,10.0
22.5,0.0,6.685806215041553,10.0
22.6,0.0,10.802331501389974,10.0
22.7,0.0,12.80571658763874,10.0
22.8,0.0,8.840094493233584,10.0
22.9,0.0,4.6249774708305225,10.0
23.0,0.0,3.2952011092035742,10.0
23.1,0.0,4.1100403670677865,10.0
23.2,0.0,6.91205523914917,10.0
23.3,0.0,11.547080491188243,10.0
23.4,0.0,13.178305607402397,10.0
23.5,0.0,8.073942186431788,10.0
23.6,0.0,3.6830756420937005,10.0
23.7,0.0,2.433918208571388,10.0
23.8,0.0,3.1234042241758466,10.0
23.9,0.0,5.621477445862558,10.0
24.0,0.0,10.558038541264642,10.0
24.1,0.0,14.375389352651757,10.0
24.2,0.0,9.47365678591728,10.0
24.3,0.0,3.516238274660042,10.0
24.4,0.0,1.2895820485394802,10.0
24.5,0.0,1.024212078744816,10.0
24.6,0.0,1.7072724148103329,10.0
24.7,0.0,3.6649726513204888,10.0
24.8,0.0,8.326394863634594,10.0
24.9,0.0,15.292386482288912,10.0
25.0,0.0,12.551957138128728,10.0
25.1,0.0,3.5472235035521735,10.0
25.2,0.0,-0.5900038896727057,10.0
25.3,0.0,-2.283929828606537,10.0
25.4,0.0,-4.273845332131884,10.0
25.5,0.0,-8.182897483426853,10.0
25.6,0.0,-13.457936647685191,10.0
25.7,0.0,-12.374999882485742,10.0
25.8,0.0,-5.66748062818171,10.0
25.9,0.0,-2.018950572255178,10.0
26.0,0.0,-1.1873085158862493,10.0
26.1,0.0,-1.6216659300679854,10.0
26.2,0.0,-3.2465200599588355,10.0
26.3,0.0,-7.187322689776245,10.0
26.4,0.0,-13.982064750692455,10.0
26.5,0.0,-14.053106344225592,10.0
26.6,0.0,-5.210993248840703,10.0
26.7,0.0,-0.2669918186368502,10.0
26.8,0.0,1.5021047911105931,10.0
26.9,0.0,2.9980196574029194,10.0
27.0,0.0,5.934176637408637,10.0
27.1,0.0,11.391309167596063,10.0
27.2,0.0,14.59689302739395,10.0
27.3,0.0,8.440262857763365,10.0
27.4,0.0,2.646945115765724,10.0
27.5,0.0,0.64658677754954,10.0
27.6,0.0,0.22781301630980216,10.0
27.7,0.0,0.2601824126934827,10.0
27.8,0.0,0.5486032416372789,10.0
27.9,0.0,1.3485115871741276,10.0
28.0,0.0,3.555190040636174,10.0
28.1,0.0,9.280220087005521,10.0
28.2,0.0,17.449959661175306,10.0
28.3,0.0,10.950560772126076,10.0
28.4,0.0,0.7354943067594247,10.0
28.5,0.0,-3.286974950931536,10.0
28.6,0.0,-5.549519231697652,10.0
28.7,0.0,-8.538506863858068,10.0
28.8,0.0,-11.620452879969605,10.0
28.9,0.0,-10.966539041552492,10.0
29.0,0.0,-7.16035818300523,10.0
29.1,0.0,-4.775534764445264,10.0
29.2,0.0,-4.757898857619197,10.0
29.3,0.0,-6.712183549088585,10.0
29.4,0.0,-10.226372060031514,10.0
29.5,0.0,-12.329092768246571,10.0
29.6,0.0,-9.367963807320303,10.0
29.7,0.0,-5.471843735701559,10.0
29.8,0.0,-4.0709139583421114,10.0
29.9,0.0,-4.88704689529565,10.0
